0.302895, 0.216558, 0.000000, 0.000000, 0.081234, 0.000000, 0.000000, 0.000000, 0.087120, 0.000000, 0.000000, 0.312192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.130872, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.052416, 0.344311, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.472401, 0.000000, 0.000000 
0.519281, 0.000000, 0.000000, 0.000000, 0.000184, 0.000000, 0.000000, 0.000000, 0.138065, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.342470 
0.000000, 0.076944, 0.000000, 0.083220, 0.098225, 0.000000, 0.518140, 0.033252, 0.000000, 0.000000, 0.190218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000003, 0.052035, 0.000000, 0.512732, 0.148274, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042755, 0.000000, 0.000028, 0.110992, 0.000000, 0.000000, 0.000000, 0.000000, 0.133181, 0.000000 
0.000000, 0.147598, 0.162891, 0.036652, 0.000000, 0.000000, 0.000000, 0.127781, 0.000801, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021281, 0.000000, 0.000000, 0.000000, 0.502996, 0.000000 
0.000000, 0.000000, 0.000000, 0.245921, 0.000000, 0.000000, 0.055419, 0.000000, 0.000000, 0.000000, 0.221611, 0.000000, 0.095164, 0.350944, 0.000000, 0.000000, 0.000000, 0.030941, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.286540, 0.000000, 0.110778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.529856, 0.000000, 0.000242, 0.072584, 0.000000 
0.032172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.130351, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.166585, 0.461312, 0.209579, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016825, 0.000000, 0.000000, 0.000000, 0.000000, 0.497505, 0.071249, 0.000000, 0.000000, 0.000000, 0.303857, 0.040363, 0.000000, 0.070200 
0.000000, 0.123589, 0.054980, 0.000000, 0.064963, 0.000000, 0.000000, 0.000000, 0.133301, 0.000000, 0.000000, 0.000000, 0.094092, 0.099634, 0.000000, 0.077451, 0.162052, 0.127554, 0.000000, 0.062385 
0.000000, 0.000000, 0.000000, 0.248959, 0.216351, 0.000000, 0.000000, 0.213442, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.167490, 0.000000, 0.000000, 0.153759 
0.147651, 0.000000, 0.000000, 0.026031, 0.000000, 0.000000, 0.064828, 0.045634, 0.000000, 0.715856, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.000000, 0.506853, 0.000000, 0.052640, 0.000000, 0.033863, 0.046885, 0.000000, 0.000000, 0.000000, 0.239449, 0.000000, 0.000000, 0.000000, 0.000000, 0.120309, 0.000000 
0.000000, 0.101279, 0.000000, 0.000000, 0.000000, 0.132115, 0.000000, 0.000000, 0.383707, 0.000000, 0.025490, 0.000000, 0.357409, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.020573, 0.098353, 0.000411, 0.000000, 0.000000, 0.000000, 0.000000, 0.180049, 0.099590, 0.022428, 0.071456, 0.000000, 0.365408, 0.101805, 0.000000, 0.000000, 0.000000, 0.039927 
0.000000, 0.165501, 0.000000, 0.000000, 0.000000, 0.498724, 0.000000, 0.103828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.048096, 0.000000, 0.000000, 0.086754, 0.000000, 0.063272, 0.033825 
0.000000, 0.168666, 0.296659, 0.038591, 0.000000, 0.000000, 0.000000, 0.283853, 0.000000, 0.000000, 0.083781, 0.000000, 0.027333, 0.101117, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.360429, 0.092395, 0.000000, 0.031734, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032116, 0.483327 
0.000000, 0.036832, 0.317117, 0.000000, 0.050465, 0.046680, 0.000015, 0.000000, 0.000000, 0.172805, 0.140380, 0.000000, 0.000000, 0.054848, 0.045733, 0.135126, 0.000000, 0.000000, 0.000000, 0.000000 
